accno,description,charttype,category,link,taxkey,datevautomatik
7300,"Zinsen und ähnl.Aufwendungen",A,E,,0,f
7302,"Steuerlich nicht abzugsfähige andere Nebenleistungen zu Steuern § 4 Abs. 5b EStG",A,E,,0,f
7303,"Steuerlich abzugsfähige andere Nebenleistungen zu Steuern",A,E,,0,f
7304,"Steuerlich nicht abzugsfähige andere Nebenleistungen zu Steuern",A,E,,0,f
7305,"Zinsaufwendung-betriebliche Steuern §223aAO",A,E,,0,f
7306,"Zinsaufwendungen §§ 234 bis 237 AO nicht abzugsfähig",A,E,,0,f
7308,"Zinsaufwendungen § 233a AO nicht abzugsfähig",A,E,,0,f
7309,"Zinsaufwendungen an verbundene Unternehmen",A,E,,0,f
7310,"Zinsaufwendung f. kurzf.Verbindlichk",A,E,,0,f
7311,"Zinsaufwendungen §§ 234 bis 237 AO abzugsfähig",A,E,,0,f
7313,"Nicht abzugsfähige Schuldzinsen nach § 4 Abs. 4a EStG (Hinzurechnungsbetrag)",A,E,,0,f
7316,"Zinsen für Gesellschafterdarlehen",A,E,,0,f
7317,"Zinsen an Gesellschafter mit einer Beteiligung von mehr als 25 % bzw. diesen nahe stehende Personen",A,E,,0,f
7318,"Zinsen auf Kontokorrentkonten",A,E,,0,f
7319,"Zinsaufwendungen für kurzfristige Verbindlichkeiten an verbundene Unternehmen",A,E,,0,f
7320,"Zinsaufwendung f. langf.Verbindlichk",A,E,,0,f
7323,"Abschreibungen auf ein Agio oder Disagio/Damnum zur Finanzierung",A,E,,0,f
7324,"Abschreibungen auf ein Agio oder Disagio/Damnum zur Finanzierung des Anlagevermögens",A,E,,0,f
7325,"Zinsaufwend.f.Gebäude,die z.Betriebsvermögen gehören",A,E,,0,f
7326,"Zinsen zur Finanzierung Anlagevermögen",A,E,,0,f
7327,"Renten und dauernde Lasten",A,E,,0,f
7328,"Zinsaufwendungen für Kapitalüberlassung durch Mitunternehmer § 15 EStG (mit Sonderbetriebseinnahme korrespondierend)",A,E,,0,f
7329,"Zinsaufwendungen für langfristige Verbindlichkeiten an verbundene Unternehmen",A,E,,0,f
7330,"Zinsähnliche Aufwendungen",A,E,,0,f
7339,"Zinsähnliche Aufwendungen an verbundene Unternehmen",A,E,,0,f
7340,Diskontaufwendung,A,E,,0,f
7350,"Zinsen und ähnliche Aufwendungen §§ 3 Nr. 40 und 3c EStG bzw. § 8b Abs. 1 und 4 KStG9)16)",A,E,,0,f
7351,"Zinsen und ähnliche Aufwendungen an verbundene Unternehmen §§ 3 Nr. 40 und 3c EStG bzw. § 8b Abs. 1 KStG9)16)",A,E,,0,f
7355,"Kreditprovisionen und Verwaltungskostenbeiträge",A,E,,0,f
7360,"Zinsanteil der Zuführungen zu Pensionsrückstellungen",A,E,,0,f
7361,"Zinsaufwendungen aus der Abzinsung von auf Rentenverpflichtungen beruhenden Verbindlichkeiten, für die eine Gegenleistung nicht mehr zu erwarten ist8)",A,E,,0,f
7362,"Zinsaufwendungen aus der Abzinsung von Rückstellungen",A,E,,0,f
7363,"Zinsaufwendungen aus der Abzinsung von Pensionsrückstellungen und ähnlichen/vergleichbaren Verpflichtungen",A,E,,0,f
7364,"Zinsaufwendungen aus der Abzinsung von Pensionsrückstellungen und ähnlichen/vergleichbaren Verpflichtungen zur Verrechnung nach § 246 Abs. 2 HGB",A,E,,0,f
7365,"Aufwendungen aus Vermögensgegenständen zur Verrechnung nach § 246 Abs. 2 HGB",A,E,,0,f
7366,"Steuerlich nicht abzugsfähige Zinsaufwendungen aus der Abzinsung von Rückstellungen",A,E,,0,f
7390,"Aufwendungen aus Verlustübernahme",A,E,,0,f
7392,"Abgeführte Gewinne auf Grund einer Gewinngemeinschaft",A,E,,0,f
7394,"Abgeführte Gewinne auf Grund eines Gewinn- oder Teilgewinnabführungsvertrags",A,E,,0,f
7398,"Abgeführte Gewinnanteile (Soll) / ausgeglichene Verlustanteile (Haben) bei atypisch stiller Beteiligung",A,E,,0,f
7399,"Abgeführte Gewinnanteile (Soll) / ausgeglichene Verlustanteile (Haben) bei typisch stiller Beteiligung § 8 GewStG",A,E,,0,f
7400,"Außerordentliche Erträge",A,I,,0,f
7401,"Ausserordentliche Erträge finanzwirksam",A,I,,0,f
7450,"Ausserordentliche Erträge nicht finanzwirksam",A,I,,0,f
7451,"Erträge durch Verschmelzung und Umwandlung",A,I,,0,f
7500,"Außerordentliche Aufwendung",A,E,,0,f
7551,"Verluste durch Verschmelzung und Umwandlung",A,E,,0,f
7553,"Aufwendungen für Restrukturierungs- und Sanierungsmaßnahmen",A,E,,0,f
7600,Körperschaftssteuer,A,E,,0,f
7603,"Körperschaftsteuer für Vorjahre",A,E,,0,f
7604,"Körperschaftsteuererstattungen für Vorjahre",A,E,,0,f
7607,"Solidaritätszuschlagerstattungen für Vorjahre",A,E,,0,f
7608,Solidaritätszuschlag,A,E,,0,f
7609,"Solidaritätszuschlag für Vorjahr",A,E,,0,f
7610,Gewerbesteuer,A,E,,0,f
7630,"Kapitalertragsteuer 25 %",A,E,,0,f
7632,"Kapitalertragssteuer 20%",A,E,,0,f
7633,"Anrechenbarer Solidaritätszuschlag auf Kapitalertragsteuer 25 %",A,E,,0,f
7634,"Anrechenb.Soli auf Kapitalertragssteuer 20%",A,E,,0,f
7635,Zinsabschlagsteuer,A,E,,0,f
7638,"Anrechb.Solidari.zuschlag a.Zinsabschlagst.",A,E,,0,f
7639,"Anrechnung/Abzug ausländischer Quellensteuer",A,E,,0,f
7640,"Gewerbestnachzahl.Vorj.v.Einkomm u.Ertrag",A,E,,0,f
7641,"Gewerbesteuernachzahlungen und Gewerbesteuererstattungen für Vorjahre nach § 4 Abs. 5b EStG",A,E,,0,f
7642,"Gewerbesterstat.Vorj.Steuer v.Eink.u.Ertrag",A,I,,0,f
7643,"Erträge aus der Auflösung von Gewerbesteuerrückstellungen nach § 4 Abs. 5b EStG",A,E,,0,f
7644,"Erträge aus Auflösung v. GewSt.Rückst.",A,I,,0,f
7645,"Aufwendungen aus der Zuführung und Auflösung von latenten Steuern",A,E,,0,f
7646,"Aufwendungen aus der Zuführung zu Steuerrückstellungen für Steuerstundung (BStBK)",A,E,,0,f
7648,"Erträge aus der Auflösung von Steuerrückstellungen für Steuerstundung (BStBK)",A,E,,0,f
7649,"Erträge aus der Zuführung und Auflösung von latenten Steuern Sonstige Steuern",A,E,,0,f
7650,"Sonstige Steuern",A,E,,0,f
7675,Verbrauchssteuer,A,E,,0,f
7678,Ökosteuer,A,E,,0,f
7680,Grundsteuer,A,E,,0,f
7685,Kfz-Steuer,A,E,AP_amount,0,f
7690,"Steuernachzahlung Vorj.f.sons.Steue",A,E,,0,f
7692,"Steuererstattung Vorj.f.sons.Steuer",A,I,,0,f
7694,"Erträge a.d.Aufl.v. Rück.f.sons.Ste",A,E,,0,f
7700,"Gewinnvortrag nach Verwendung",A,E,,0,f
7705,"Gewinnvortrag nach Verwendung (mit Aufteilung für Kapitalkontenentwicklung)",A,E,,0,f
7720,"Verlustvortrag nach Verwendung",A,E,,0,f
7725,"Verlustvortrag nach Verwendung (mit Aufteilung für Kapitalkontenentwicklung)",A,E,,0,f
7730,"Entnahmen aus der Kapitalrücklage",A,E,,0,f
7735,"Entnahmen aus der gesetzlichen Rücklage",A,E,,0,f
7740,"Entnahmen aus dem Ausgleichsposten für aktivierte eigene Anteile",A,E,,0,f
7743,"Entnahmen aus der Rücklage für Anteile an einem herrschenden oder mehrheitlich beteiligten Unternehmen",A,E,,0,f
7744,"Entnahmen aus anderen Ergebnisrücklagen",A,E,,0,f
7745,"Entnahmen a.satzungsmäßigen Rücklagen",A,E,,0,f
7750,"Entnahmen aus anderen Gewinnrücklagen",A,E,,0,f
7751,"Entnahmen aus gesamthänderisch gebundenen Rücklagen (mit Aufteilung für Kapitalkontenentwicklung)",A,E,,0,f
7755,"Ertrag aus der Kapitalherabsetzung8)",A,E,,0,f
7760,"Einstellungen in die Kapitalrücklage nach den Vorschriften über die vereinfachte Kapitalherabsetzung",A,E,,0,f
7765,"Einstellungen in die gesetzliche Rücklage",A,E,,0,f
7770,"Einstellungen in den Ausgleichsposten für aktivierte eigene Anteile",A,E,,0,f
7773,"Einstellungen in die Rücklage für Anteile an einem herrschenden oder mehrheitlich beteiligten Unternehmen",A,E,,0,f
7775,"Einstellungen in satzungsmäßige Rücklagen",A,E,,0,f
7780,"Einstellungen in andere Gewinnrücklagen",A,E,,0,f
7781,"Einstellungen in gesamthänderisch gebundene Rücklagen (mit Aufteilung für Kapitalkontenentwicklung)",A,E,,0,f
7785,"Einstellungen in andere Ergebnisrücklagen",A,E,,0,f
7788,"Änderung steuerlicher Ausgleichsposten (Körperschaften)",A,E,,0,f
7789,"Änderung steuerlicher Ausgleichsposten (Personengesellschaften, Einzelunternehmen)",A,E,,0,f
7790,Vorabausschüttung,A,E,,0,f
7800,"(zur freien Verfügung)",A,E,,0,f
7900,"(reserviertes Konto)",A,E,,0,f
9000,"Saldenvorträge,Sachkonten",A,A,,0,f
9001,"Saldenvorträge, Sachkonten",A,A,,0,f
9008,"Saldenvorträge,Debitoren",A,A,,0,f
9009,"Saldenvorträge,Kreditoren",A,L,,0,f
9051,"Offene Posten aus 2021",A,A,,0,f
9052,"Offene Posten aus 2022",A,A,,0,f
9053,"Offene Posten aus 2023",A,A,,0,f
9054,"Offene Posten aus 2024",A,A,,0,f
9055,"Offene Posten aus 2025",A,A,,0,f
9056,"Offene Posten aus 20261)",A,A,,0,f
9090,Summenvortragskonto,A,A,,0,f
9101,Verkaufstage12),A,A,,0,f
9102,"Anzahl der Barkunden12)",A,A,,0,f
9120,Erweiterungsinvestitionen,A,A,,0,f
9135,"Auftragseingang im Geschäftsjahr",A,A,,0,f
9141,"Variables Kapital TH",A,A,,0,f
9142,"Variables Kapital - Anteil Teilhafter",A,A,,0,f
9143,"Privatsteuern Kapitalertragsteuer (Sammelposten)",A,A,,0,f
9144,"Privatsteuern Solidaritätszuschlag (Sammelposten)",A,A,,0,f
9145,"Privatsteuern Kirchensteuer (Sammelposten) Kapitaländerungen durch Übertragung einer § 6b EStG-Rücklage",A,A,,0,f
9146,"Variables Kapital Vollhafter - Übertragung einer § 6b EStG-Rücklage",A,A,,0,f
9147,"Variables Kapital Teilhafter - Übertragung einer § 6b EStG-Rücklage",A,A,,0,f
9150,"Festkapital - andere Kapitalkontenanpassungen VH",A,A,,0,f
9151,"Variables Kapital - andere Kapitalkontenanpassungen VH",A,A,,0,f
9152,"Verlust-/Vortragskonto - andere Kapitalkontenanpassungen VH",A,A,,0,f
9153,"Kapitalkonto III - andere Kapitalkontenanpassungen VH",A,A,,0,f
9154,"Ausstehende Einlagen auf das Komplementär-Kapital, nicht eingefordert - andere Kapitalkontenanpassungen VH",A,A,,0,f
9155,"Verrechnungskonto für Einzahlungsverpflichtungen - andere Kapitalkontenanpassungen VH",A,A,,0,f
9157,"Privatsteuern Kapitalertragsteuer (Vollhafter)",A,A,,0,f
9158,"Privatsteuern Solidaritätszuschlag (Vollhafter)",A,A,,0,f
9159,"Privatsteuern Kirchensteuer (Vollhafter) Andere Kapitalkontenanpassungen: Teilhafter",A,A,,0,f
9160,"Kommandit-Kapital - andere Kapitalkontenanpassungen TH",A,A,,0,f
9161,"Variables Kapital - andere Kapitalkontenanpassungen TH",A,A,,0,f
9162,"Verlustausgleichskonto - andere Kapitalkontenanpassungen TH",A,A,,0,f
9163,"Kapitalkonto III - andere Kapitalkontenanpassungen TH",A,A,,0,f
9164,"Ausstehende Einlagen auf das Kommandit-Kapital, nicht eingefordert - andere Kapitalkontenanpassungen TH",A,A,,0,f
9165,"Verrechnungskonto für Einzahlungsverpflichtungen - andere Kapitalkontenanpassungen TH",A,A,,0,f
9167,"Privatsteuern Kapitalertragsteuer (Teilhafter), Eigenkapital",A,A,,0,f
9168,"Privatsteuern Solidaritätszuschlag (Teilhafter), Eigenkapital",A,A,,0,f
9169,"Privatsteuern Kirchensteuer (Teilhafter), Eigenkapital",A,A,,0,f
9170,"Festkapital - Umbuchungen VH",A,A,,0,f
9171,"Variables Kapital - Umbuchungen VH",A,A,,0,f
9172,"Verlust-/Vortragskonto - Umbuchungen VH",A,A,,0,f
9173,"Kapitalkonto III - Umbuchungen VH",A,A,,0,f
9174,"Ausstehende Einlagen auf das Komplementär-Kapital, nicht eingefordert - Umbuchungen VH",A,A,,0,f
9175,"Verrechnungskonto für Einzahlungsverpflichtungen - Umbuchungen VH",A,A,,0,f
9180,"Kommandit-Kapital - Umbuchungen TH",A,A,,0,f
9181,"Variables Kapital - Umbuchungen TH",A,A,,0,f
9182,"Verlustausgleichskonto - Umbuchungen TH",A,A,,0,f
9183,"Kapitalkonto III - Umbuchungen TH",A,A,,0,f
9184,"Ausstehende Einlagen auf das Kommandit-Kapital, nicht eingefordert - Umbuchungen TH",A,A,,0,f
9185,"Verrechnungskonto für Einzahlungsverpflichtungen - Umbuchungen TH Anrechenbare Privatsteuern Teilhafter, Fremdkapital",A,A,,0,f
9186,"Privatsteuern Kapitalertragsteuer (Teilhafter), Fremdkapital",A,A,,0,f
9187,"Privatsteuern Solidaritätszuschlag (Teilhafter), Fremdkapital",A,A,,0,f
9188,"Privatsteuern Kirchensteuer (Teilhafter), Fremdkapital",A,A,,0,f
9189,"Verrechnungskonto für Umbuchungen zwischen Gesellschafter-Eigenkapitalkonten Gegenkonto zu statistischen Konten für Betriebswirtschaftliche Auswertungen",A,A,,0,f
9190,"Gegenkonto für statistische Mengeneinheiten Konten 9101-91028)",A,A,,0,f
9199,"Gegenkonto zu Konten 9120 und 91358)",A,A,,0,f
9200,"Beschäftigte Personen",A,A,,0,f
9209,"Gegenkonto zu 9200",A,A,,0,f
9210,"Produktive Löhne",A,A,,0,f
9219,"Gegenkonto zu 9210",A,A,,0,f
9220,"Gezeichnetes Kapital in DM (Art. 42 Abs. 3 Satz 1 EGHGB)",A,A,,0,f
9229,"Gegenkonto zu 9220",A,A,,0,f
9240,"Investitionsverbindlichkeiten bei den Leistungsverbindlichkeiten",A,A,,0,f
9241,"Investitionsverbindlichkeiten aus Sachanlagekäufen bei Leistungsverbindlichkeiten",A,A,,0,f
9242,"Investitionsverbindlichkeiten aus Käufen von immateriellen Vermögensgegenständen bei Leistungsverbindlichkeiten",A,A,,0,f
9243,"Investitionsverbindlichkeiten aus Käufen von Finanzanlagen bei Leistungsverbindlichkeiten",A,A,,0,f
9244,"Gegenkonto zu Konto 9240-43",A,A,,0,f
9245,"Forderungen aus Sachanlageverkäufen bei sonstigen Vermögensgegenständen",A,A,,0,f
9246,"Forderungen aus Verkäufen immaterieller Vermögensgegenstände bei sonstigen Vermögensgegenständen",A,A,,0,f
9247,"Forderungen aus Verkäufen von Finanzanlagen bei sonstigen Vermögensgegenständen",A,A,,0,f
9249,"Gegenkonto zu Konto 9245-47",A,A,,0,f
9260,"Kurzfristige Rückstellungen",A,A,,0,f
9262,"Mittelfristige Rückstellungen",A,A,,0,f
9264,"Langfristige Rückstellungen, außer Pensionen",A,A,,0,f
9269,"Gegenkonto zu Konten",A,A,,0,f
9292,"Statistisches Konto Fremdgeld",A,A,,0,f
9293,"Gegenkonto zu 9292",A,A,,0,f
9295,"Einlagen atypisch stiller Gesellschafter",A,A,,0,f
9297,"Steuerlicher Ausgleichsposten (Körperschaften17)",A,A,,0,f
9298,"Steuerlicher Ausgleichsposten VH (Personengesellschaften, Einzelunternehmen)",A,A,,0,f
9299,"Steuerlicher Ausgleichsposten TH (Personengesellschaften) 9300",A,A,,0,f
9390,"Konto für Branchenlösungen (Werte 1), (Zur freien Verfügung)24)",A,A,,0,f
9391,"Konto für Branchenlösungen (Werte 2), (Zur freien Verfügung)24)",A,A,,0,f
9392,"Konto für Branchenlösungen (Werte 3), (Zur freien Verfügung)24)",A,A,,0,f
9393,"Konto für Branchenlösungen (Werte 4), (Zur freien Verfügung)24)",A,A,,0,f
9394,"Gegenkonto für Branchenlösungen (Werte), (Zur freien Verfügung)24)",A,A,,0,f
9395,"Konto für Branchenlösungen (Menge 1), (Zur freien Verfügung)7)",A,A,,0,f
9396,"Konto für Branchenlösungen (Menge 2), (Zur freien Verfügung)7)",A,A,,0,f
9397,"Konto für Branchenlösungen (Menge 3), (Zur freien Verfügung)7)",A,A,,0,f
9398,"Konto für Branchenlösungen (Menge 4), (Zur freien Verfügung)7)",A,A,,0,f
9399,"Gegenkonto für Branchenlösungen (Menge), (Zur freien Verfügung)7) Privat Teilhafter (Eigenkapital, für Verrechnung mit Kapitalkonto III - Konto 9840)",A,A,,0,f
9400,"Privatentnahmen allgemein (Teilhafter), Eigenkapital 9401",A,A,,0,f
9410,"Privatsteuern (Teilhafter), Eigenkapital 9411",A,A,,0,f
9420,"Sonderausgaben beschränkt abzugsfähig (Teilhafter), Eigenkapital 9421",A,A,,0,f
9430,"Sonderausgaben unbeschränkt abzugsfähig (Teilhafter), Eigenkapital 9431",A,A,,0,f
9440,"Zuwendungen, Spenden (Teilhafter), Eigenkapital",A,A,,0,f
9450,"Außergewöhnliche Belastungen (Teilhafter), Eigenkapital",A,A,,0,f
9460,"Grundstücksaufwand (Teilhafter), Eigenkapital",A,A,,0,f
9470,"Grundstücksertrag (Teilhafter), Eigenkapital",A,A,,0,f
9480,"Unentgeltliche Wertabgaben (Teilhafter), Eigenkapital",A,A,,0,f
9490,"Privateinlagen (Teilhafter), Eigenkapital",A,A,,0,f
9500,"Anteil für Konto 2000 Vollhafter - Festkapital",A,A,,0,f
9510,"Anteil für Konto 2010 Vollhafter - Variables Kapital",A,A,,0,f
9520,"Anteil für Konto 2020 Vollhafter - Gesellschafter-Darlehen",A,A,,0,f
9530,"Anteil für Konto 9810 Vollhafter - Kapitalkonto III",A,A,,0,f
9540,"Anteil für Konto 0060 Vollhafter - Ausstehende Einlagen auf das Komplementär-Kapital",A,A,,0,f
9550,"Anteil für Konto 2050 Teilhafter - Kommandit-Kapital",A,A,,0,f
9560,"Anteil für Konto 2060 Teilhafter - Verlustausgleichskonto",A,A,,0,f
9570,"Anteil für Konto 2070 Teilhafter - Gesellschafter-Darlehen",A,A,,0,f
9580,"Anteil für Konto 9820 Vollhafter - Verlustvortrag",A,A,,0,f
9590,"Anteil für Konto 0080 Teilhafter - Ausstehende Einlagen auf das Kommandit-Kapital",A,A,,0,f
9600,"Name des Gesellschafters Vollhafter",A,A,,0,f
9610,"Tätigkeitsvergütung Vollhafter",A,A,,0,f
9620,"Tantieme Vollhafter",A,A,,0,f
9630,"Darlehensverzinsung Vollhafter",A,A,,0,f
9640,"Gebrauchsüberlassung Vollhafter",A,A,,0,f
9650,"Sonstige Vergütungen Vollhafter",A,A,,0,f
9660,"Sonstige Vergütungen Vollhafter",A,A,,0,f
9670,"Sonstige Vergütungen Vollhafter",A,A,,0,f
9680,"Sonstige Vergütungen Vollhafter",A,A,,0,f
9690,"Restanteil Vollhafter",A,A,,0,f
9700,"Name des Gesellschafters Teilhafter",A,A,,0,f
9710,"Tätigkeitsvergütung Teilhafter",A,A,,0,f
9720,"Tantieme Teilhafter",A,A,,0,f
9730,"Darlehensverzinsung Teilhafter",A,A,,0,f
9740,"Gebrauchsüberlassung Teilhafter",A,A,,0,f
9750,"Sonstige Vergütungen Teilhafter",A,A,,0,f
9760,"Sonstige Vergütungen Teilhafter",A,A,,0,f
9770,"Sonstige Vergütungen Teilhafter",A,A,,0,f
9780,"Anteil für Konto 9840 Teilhafter - Kapitalkonto III",A,A,,0,f
9790,"Restanteil Teilhafter",A,A,,0,f
9791,"Anteil Rücklagen variables Kapitalkonto Vollhafter1)",A,A,,0,f
9792,"Anteil Rücklagen Kapitalkonto III Vollhafter1)",A,A,,0,f
9793,"Anteil Rücklagen Verlust-/Vortragskonto Vollhafter1)",A,A,,0,f
9794,"Gegenkonto Anteil Rücklagen Vollhafter1)",A,A,,0,f
9795,"Anteil Rücklagen variables Kapitalkonto Teilhafter1)",A,A,,0,f
9796,"Anteil Rücklagen Kapitalkonto III Teilhafter1)",A,A,,0,f
9797,"Anteil Rücklagen Verlustausgleichskonto Teilhafter1)",A,A,,0,f
9798,"Gegenkonto Anteil Rücklagen Teilhafter1)",A,A,,0,f
9802,"Gesamthänderisch gebundene Rücklagen - andere Kapitalkontenanpassungen",A,A,,0,f
9803,"Gewinnvortrag/Verlustvortrag andere Kapitalkontenanpassungen",A,A,,0,f
9804,"Gesamthänderisch gebundene Rücklagen - Umbuchungen",A,A,,0,f
9805,"Gewinnvortrag/Verlustvortrag – Umbuchungen",A,A,,0,f
9806,"Zuzurechnender Anteil am Jahresüberschuss/Jahresfehlbetrag - je Gesellschafter",A,A,,0,f
9807,"Zuzurechnender Anteil am Bilanzgewinn/Bilanzverlust - je Gesellschafter",A,A,,0,f
9808,"Gegenkonto für zuzurechnenden Anteil am Jahresüberschuss/ Jahresfehlbetrag",A,A,,0,f
9809,"Gegenkonto für zuzurechnenden Anteil am Bilanzgewinn/Bilanzverlust",A,A,,0,f
9810,"Kapitalkonto III",A,A,,0,f
9820,Verlust-/Vortragskonto,A,A,,0,f
9830,"Verrechnungskonto für Einzahlungsverpflichtungen",A,A,,0,f
9840,"Kapitalkonto III",A,A,,0,f
9850,"Verrechnungskonto für Einzahlungsverpflichtungen",A,A,,0,f
9860,"Einzahlungsverpflichtungen persönlich haftender Gesellschafter (Vollhafter)",A,A,,0,f
9870,"Einzahlungsverpflichtungen Kommanditisten (Teilhafter)",A,A,,0,f
9880,"Ausgleichsposten für aktivierte eigene Anteile",A,A,,0,f
9883,"Nicht durch Vermögenseinlagen gedeckte Entnahmen persönlich haftender Gesellschafter",A,A,,0,f
9884,"Nicht durch Vermögenseinlagen gedeckte Entnahmen Kommanditisten",A,A,,0,f
9885,"Verrechnungskonto für nicht durch Vermögenseinlagen gedeckte Entnahmen persönlich haftender Gesellschafter",A,A,,0,f
9886,"Verrechnungskonto für nicht durch Vermögenseinlagen gedeckte Entnahmen Kommanditisten",A,A,,0,f
9887,"Steueraufwand der Gesellschafter",A,A,,0,f
9889,"Gegenkonto zu 9887",A,A,,0,f
9890,"Statistisches Konto für den Gewinnzuschlag nach §§ 6b Abs. 7 und 6c EStG (Haben)",A,A,,0,f
9891,"Gegenkonto zu statistischen Konten für den Gewinnzuschlag (Soll) Veränderung der gesamthänderisch gebundenen Rücklagen (Einlagen/Entnahmen)",A,A,,0,f
9892,"Veränderung der gesamthänderisch gebundenen Rücklagen (Einlagen/Entnahmen) Vorsteuer-/Umsatzsteuerkonten zur Korrektur der Forderungen/Verbindlichkeiten (EÜR)",A,A,,0,f
9893,"Umsatzsteuer in den Forderungen zum allgemeinen Umsatzsteuersatz (EÜR)",A,A,,0,f
9894,"Umsatzsteuer in den Forderungen zum ermäßigten Umsatzsteuersatz (EÜR)",A,A,,0,f
9895,"Gegenkonto 9893-9894 für die Aufteilung der Umsatzsteuer (EÜR)",A,A,,0,f
9896,"Vorsteuer in den Verbindlichkeiten zum allgemeinen Umsatzsteuersatz (EÜR)",A,A,,0,f
9897,"Vorsteuer in den Verbindlichkeiten zum ermäßigten Umsatzsteuersatz (EÜR)",A,A,,0,f
9898,"Vorsteuer in den Verbindlichkeiten aus verschiedenen Kosten (EÜR)",A,A,,0,f
9899,"Gegenkonto 9896-9897 für die Aufteilung der Vorsteuer (EÜR)",A,A,,0,f
9900,"Umsatzsteuer nicht fällig - sonstige Erlöse (EÜR)",A,A,,0,f
9901,"Gegenkonto zu 9900",A,A,,0,f
9902,"Umsatzsteuer in den Forderungen aus sonstigen Erlösen (EÜR)",A,A,,0,f
9906,"Steuerfreie Einnahmen und Entnahmen nach § 3 Nr. 72 EStG (Soll)",A,A,,0,f
9907,"Gegenkonto zu steuerfreien Einnahmen und Entnahmen nach § 3 Nr. 72 EStG (Haben)",A,A,,0,f
9908,"Nicht abzugsfähige Betriebsausgaben nach § 3c Abs. 1 EStG i. V. m. § 3 Nr. 72 EStG (Haben)",A,A,,0,f
9909,"Gegenkonto zu nicht abzugsfähigen Betriebsausgaben nach § 3c Abs. 1 EStG i. V. m. § 3 Nr. 72 EStG (Soll)",A,A,,0,f
9910,"Gegenkonto zur Minderung der Entnahmen § 4 Abs. 4a EStG",A,A,,0,f
9911,"Minderung der Entnahmen § 4 Abs. 4a EStG (Haben)",A,A,,0,f
9912,"Erhöhung der Entnahmen § 4 Abs. 4a EStG",A,A,,0,f
9913,"Gegenkonto zur Erhöhung der Entnahmen § 4 Abs. 4a EStG (Haben)",A,A,,0,f
9916,"Hinzurechnung Investitionsabzugsbetrag § 7g Abs. 2 EStG aus dem 2. vorangegangenen Wirtschaftsjahr, außerbilanziell (Haben)",A,A,,0,f
9917,"Hinzurechnung Investitionsabzugsbetrag § 7g Abs. 2 EStG aus dem 3. vorangegangenen Wirtschaftsjahr, außerbilanziell (Haben)",A,A,,0,f
9918,"Rückgängigmachung Investitionsabzugsbetrag § 7g Abs. 3 und 4 EStG im 2. vorangegangenen Wirtschaftsjahr",A,A,,0,f
9919,"Rückgängigmachung Investitionsabzugsbetrag § 7g Abs. 3 und 4 EStG im 3. vorangegangenen Wirtschaftsjahr Konten zu Bewertungskorrekturen",A,A,,0,f
9960,"Bewertungskorrektur zu Forderungen aus Lieferungen und Leistungen (Währungsumrechnung)",A,A,,0,f
9961,"Bewertungskorrektur zu sonstigen Verbindlichkeiten (Währungsumrechnung)",A,A,,0,f
9962,"Bewertungskorrektur zu Guthaben bei Kreditinstituten (Bewertung Finanzmittelfonds)",A,A,,0,f
9963,"Bewertungskorrektur zu Verbindlichkeiten gegenüber Kreditinstituten (Bewertung Finanzmittelfonds)",A,A,,0,f
9964,"Bewertungskorrektur zu Verbindlichkeiten aus Lieferungen und Leistungen (Währungsumrechnung)",A,A,,0,f
9965,"Bewertungskorrektur zu sonstigen Vermögensgegenständen (Währungsumrechnung)",A,A,,0,f
9970,"Investitionsabzugsbetrag § 7g Abs. 1 EStG, außerbilanziell (Soll)",A,A,,0,f
9971,"Investitionsabzugsbetrag § 7g Abs. 1 EStG, außerbilanziell (Haben) - Gegenkonto zu 9970",A,A,,0,f
9972,"Hinzurechnung Investitionsabzugsbetrag § 7g Abs. 2 EStG aus dem vorangegangenen Wirtschaftsjahr, außerbilanziell (Haben)",A,A,,0,f
9973,"Hinzurechnung Investitionsabzugsbetrag § 7g Abs. 2 EStG aus den vorangegangenen Wirtschaftsjahren, außerbilanziell (Soll) - Gegenkonto zu 9972, 9916, 9917",A,A,,0,f
9974,"Rückgängigmachung Investitionsabzugsbetrag § 7g Abs. 3 und 4 EStG im vorangegangenen Wirtschaftsjahr",A,A,,0,f
9975,"Rückgängigmachung Investitionsabzugsbetrag § 7g Abs. 3 und 4 EStG in den vorangegangenen Wirtschaftsjahren - Gegenkonto zu 9974, 9918, 9919",A,A,,0,f
9976,"Nicht abzugsfähige Zinsaufwendungen nach § 4h EStG (Haben)",A,A,,0,f
9977,"Nicht abzugsfähige Zinsaufwendungen nach § 4h EStG (Soll) - Gegenkonto zu 9976",A,A,,0,f
9978,"Abziehbare Zinsaufwendungen aus Vorjahren nach § 4h EStG (Soll)",A,A,,0,f
9979,"Abziehbare Zinsaufwendungen aus Vorjahren nach § 4h EStG (Haben) - Gegenkonto zu 9978",A,A,,0,f
9980,"Anteil Belastung auf Verbindlichkeitskonten",A,A,,0,f
9981,"Verrechnungskonto für Anteil Belastung auf Verbindlichkeitskonten",A,A,,0,f
9982,"Anteil Gutschrift auf Verbindlichkeitskonten",A,A,,0,f
9983,"Verrechnungskonto für Anteil Gutschrift auf Verbindlichkeitskonten",A,A,,0,f
9984,"Gewinnkorrektur nach § 60 Abs. 2 EStDV - Erhöhung handelsrechtliches Ergebnis durch Habenbuchung - Minderung handelsrechtliches Ergebnis durch Sollbuchung",A,A,,0,f
